,Xiaogan,Huanggang,Suizhou,Jingzhou,Xiangyang,Huangshi,Ezhou,Yichang,Jingmen,Xianning,Shiyan,Chongqing,Wenzhou,Xiantao,Shenzhen,Beijing,Guangzhou,Shanghai,Tianmen,Xinyang,Changsha,Nanchang,Enshi,Hangzhou,Ningbo,Hefei,Haerbin,Taizhou,Nanyang,Bengbu,Yueyang,Fuyang,Zhengzhou,Zhumadian,Chengdu,Shangrao,Xinyu,Xian,Tianjin,Jiujiang,Bozhou,Shaoyang,Qianjiang,Zhuhai,Shangqiu,Nanjing,Yichun,Anqing,Suzhou,Foshan
2019/3/11,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/3/12,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/3/13,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/3/14,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/3/15,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/3/16,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/3/17,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/3/18,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/3/19,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/3/20,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/3/21,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/3/22,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/3/23,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/3/24,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/3/25,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/3/26,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/3/27,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/3/28,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/3/29,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/3/30,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/3/31,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/1,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/2,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/3,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/4,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/5,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/6,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/7,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/8,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/9,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/10,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/11,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/12,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/13,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/14,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/15,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/16,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/17,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/18,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/19,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/20,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/21,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/22,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/23,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/24,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/25,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/26,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/27,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/28,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/29,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/4/30,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/1,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/2,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/3,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/4,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/5,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/6,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/7,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
2019/5/8,16566.3,11237.6,2598.9,5945.6,3985.2,4678.3,6921.9,3324.9,3121.6,6111.5,1882.9,1234.4,411.2,3014.7,2192.7,3096.2,2533.1,2564.5,1585.6,1375,2389.5,1036,1458.3,1151.1,408.5,963.2,166.7,192.7,471.4,72.4,647.4,250.1,1426.8,490.8,1061.8,158.9,44.1,769.5,471.2,658.4,70.4,102.4,1756.2,262.9,176.3,976.1,167.8,259.7,809.8,554.1
